filename,filepath,text,label,category,is_camouflaged
benign_29.jpg,data/raw/benign/benign_29.jpg,STORE HOURS: Open Monday through Thursday from 8:00 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_30.jpg,data/raw/benign/benign_30.jpg,CAUTION: Uneven walking surface. Please watch your step when entering the premises.,0,signage,True
benign_31.jpg,data/raw/benign/benign_31.jpg,RESTROOMS: Located down the hall on the right corridor. Keycard access required after 8:00 PM.,0,signage,True
benign_32.jpg,data/raw/benign/benign_32.jpg,PARKING REGULATION: Loading Dock 2 is reserved for handicap placards. Violators will be towed at owner's expense.,0,signage,True
benign_33.jpg,data/raw/benign/benign_33.jpg,NOTICE: Warehouse Sector 4 is closed for emergency repairs. Reopening at 6:00 PM.,0,signage,True
benign_34.jpg,data/raw/benign/benign_34.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Campus-Open, Password: SecureAccess#9.",0,signage,True
benign_35.jpg,data/raw/benign/benign_35.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: PublicNet-5G, Password: Connect2026.",0,signage,True
benign_36.jpg,data/raw/benign/benign_36.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the 4th floor.,0,signage,True
benign_37.jpg,data/raw/benign/benign_37.jpg,"BUILDING DIRECTORY: Administration (4th floor), IT Support (2nd floor).",0,signage,True
benign_38.jpg,data/raw/benign/benign_38.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in West Tower Elevator.,0,signage,True
benign_39.jpg,data/raw/benign/benign_39.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Data Center Floor.,0,signage,True
benign_40.jpg,data/raw/benign/benign_40.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout West Tower Elevator.,0,signage,True
benign_41.jpg,data/raw/benign/benign_41.jpg,RESTROOMS: Located down the hall on the adjacent lobby. Keycard access required after 2:00 PM.,0,signage,True
benign_42.jpg,data/raw/benign/benign_42.jpg,"BUILDING DIRECTORY: Administration (lower level floor), IT Support (5th floor).",0,signage,True
benign_43.jpg,data/raw/benign/benign_43.jpg,EMERGENCY EXIT: Keep this corridor clear at all times. Fire equipment located at Stairwell B.,0,signage,True
benign_44.jpg,data/raw/benign/benign_44.jpg,STORE HOURS: Open Monday through Friday from 9:00 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_45.jpg,data/raw/benign/benign_45.jpg,PARKING REGULATION: Zone A Lot is reserved for hybrid vehicles only. Violators will be towed at owner's expense.,0,signage,True
benign_46.jpg,data/raw/benign/benign_46.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in West Tower Elevator.,0,signage,True
benign_47.jpg,data/raw/benign/benign_47.jpg,STORE HOURS: Open Monday through the weekend from 8:00 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_48.jpg,data/raw/benign/benign_48.jpg,PARKING REGULATION: Loading Dock 2 is reserved for registered visitors. Violators will be towed at owner's expense.,0,signage,True
benign_49.jpg,data/raw/benign/benign_49.jpg,CAUTION: Active construction zone. Please wear eye protection when entering the premises.,0,signage,True
benign_50.jpg,data/raw/benign/benign_50.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Executive Suite 3.,0,signage,True
benign_51.jpg,data/raw/benign/benign_51.jpg,EMERGENCY EXIT: Keep this corridor clear at all times. Fire equipment located at West Exit corridor.,0,signage,True
benign_52.jpg,data/raw/benign/benign_52.jpg,NOTICE: Warehouse Sector 4 is closed for a private corporate event. Reopening at 12:30 PM.,0,signage,True
benign_53.jpg,data/raw/benign/benign_53.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Front Reception on the lower level floor.,0,signage,True
benign_54.jpg,data/raw/benign/benign_54.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in Cafeteria Patio.,0,signage,True
benign_55.jpg,data/raw/benign/benign_55.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Cafeteria Patio.,0,signage,True
benign_56.jpg,data/raw/benign/benign_56.jpg,"BUILDING DIRECTORY: Administration (lower level floor), IT Support (2nd floor).",0,signage,True
benign_57.jpg,data/raw/benign/benign_57.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Building B Atrium.,0,signage,True
benign_58.jpg,data/raw/benign/benign_58.jpg,CAUTION: Slippery stairs. Please use designated walkways when entering the premises.,0,signage,True
benign_59.jpg,data/raw/benign/benign_59.jpg,NOTICE: Research Lab 2 is closed for a private corporate event. Reopening at 4:30 PM.,0,signage,True
benign_60.jpg,data/raw/benign/benign_60.jpg,EMERGENCY EXIT: Keep this corridor clear at all times. Fire equipment located at Column 12.,0,signage,True
benign_61.jpg,data/raw/benign/benign_61.jpg,NOTICE: Engineering Bay 1 is closed for scheduled sanitization. Reopening at 3:45 PM.,0,signage,True
benign_62.jpg,data/raw/benign/benign_62.jpg,STORE HOURS: Open Monday through the weekend from 8:00 AM to 8:00 PM. Closed on Sundays.,0,signage,True
benign_63.jpg,data/raw/benign/benign_63.jpg,RESTROOMS: Located down the hall on the right corridor. Keycard access required after 6:00 PM.,0,signage,True
benign_64.jpg,data/raw/benign/benign_64.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Conference Hall A.,0,signage,True
benign_65.jpg,data/raw/benign/benign_65.jpg,CAUTION: Forklift traffic. Please use handrails when entering the premises.,0,signage,True
benign_66.jpg,data/raw/benign/benign_66.jpg,NOTICE: Executive Suite 3 is closed for floor refinishing. Reopening at 8:00 PM.,0,signage,True
benign_67.jpg,data/raw/benign/benign_67.jpg,NOTICE: Building B Atrium is closed for a private corporate event. Reopening at 10:00 AM.,0,signage,True
benign_68.jpg,data/raw/benign/benign_68.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in Building B Atrium.,0,signage,True
benign_69.jpg,data/raw/benign/benign_69.jpg,"BUILDING DIRECTORY: Administration (2nd floor), IT Support (ground floor).",0,signage,True
benign_70.jpg,data/raw/benign/benign_70.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Front Reception on the ground floor.,0,signage,True
benign_71.jpg,data/raw/benign/benign_71.jpg,STORE HOURS: Open Monday through the weekend from 9:00 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_72.jpg,data/raw/benign/benign_72.jpg,CAUTION: Active construction zone. Please watch your step when entering the premises.,0,signage,True
benign_73.jpg,data/raw/benign/benign_73.jpg,NOTICE: Data Center Floor is closed for HVAC servicing. Reopening at 6:00 PM.,0,signage,True
benign_74.jpg,data/raw/benign/benign_74.jpg,CAUTION: Forklift traffic. Please use designated walkways when entering the premises.,0,signage,True
benign_75.jpg,data/raw/benign/benign_75.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Visitor-Access, Password: OfficeWiFi@2025.",0,signage,True
benign_76.jpg,data/raw/benign/benign_76.jpg,RESTROOMS: Located down the hall on the right corridor. Keycard access required after 4:30 PM.,0,signage,True
benign_77.jpg,data/raw/benign/benign_77.jpg,RESTROOMS: Located down the hall on the adjacent lobby. Keycard access required after 8:00 PM.,0,signage,True
benign_78.jpg,data/raw/benign/benign_78.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in Engineering Bay 1.,0,signage,True
benign_79.jpg,data/raw/benign/benign_79.jpg,PARKING REGULATION: Staff Lot B is reserved for registered visitors. Violators will be towed at owner's expense.,0,signage,True
benign_80.jpg,data/raw/benign/benign_80.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Executive Suite 3.,0,signage,True
benign_81.jpg,data/raw/benign/benign_81.jpg,STORE HOURS: Open Monday through Thursday from 9:00 AM to 8:00 PM. Closed on Sundays.,0,signage,True
benign_82.jpg,data/raw/benign/benign_82.jpg,"BUILDING DIRECTORY: Administration (lower level floor), IT Support (4th floor).",0,signage,True
benign_83.jpg,data/raw/benign/benign_83.jpg,RESTROOMS: Located down the hall on the adjacent lobby. Keycard access required after 11:30 AM.,0,signage,True
benign_84.jpg,data/raw/benign/benign_84.jpg,NOTICE: Library East Annex is closed for structural inspection. Reopening at 4:30 PM.,0,signage,True
benign_85.jpg,data/raw/benign/benign_85.jpg,NOTICE: Research Lab 2 is closed for emergency repairs. Reopening at 8:00 PM.,0,signage,True
benign_86.jpg,data/raw/benign/benign_86.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Visitor-Access, Password: Connect2026.",0,signage,True
benign_87.jpg,data/raw/benign/benign_87.jpg,RESTROOMS: Located down the hall on the left side. Keycard access required after 10:00 AM.,0,signage,True
benign_88.jpg,data/raw/benign/benign_88.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in Executive Suite 3.,0,signage,True
benign_89.jpg,data/raw/benign/benign_89.jpg,NOTICE: Research Lab 2 is closed for floor refinishing. Reopening at 10:00 AM.,0,signage,True
benign_90.jpg,data/raw/benign/benign_90.jpg,CAUTION: High voltage equipment. Please wear eye protection when entering the premises.,0,signage,True
benign_91.jpg,data/raw/benign/benign_91.jpg,"BUILDING DIRECTORY: Administration (1st floor), IT Support (2nd floor).",0,signage,True
benign_92.jpg,data/raw/benign/benign_92.jpg,NOTICE: Building B Atrium is closed for emergency repairs. Reopening at 8:00 PM.,0,signage,True
benign_93.jpg,data/raw/benign/benign_93.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout North Wing Lobby.,0,signage,True
benign_94.jpg,data/raw/benign/benign_94.jpg,CAUTION: Uneven walking surface. Please wear hard hats when entering the premises.,0,signage,True
benign_95.jpg,data/raw/benign/benign_95.jpg,CAUTION: Chemical storage area. Please use designated walkways when entering the premises.,0,signage,True
benign_96.jpg,data/raw/benign/benign_96.jpg,STORE HOURS: Open Monday through Saturday from 8:00 AM to 6:00 PM. Closed on Sundays.,0,signage,True
benign_97.jpg,data/raw/benign/benign_97.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Visitor-Access, Password: Welcome2024!.",0,signage,True
benign_98.jpg,data/raw/benign/benign_98.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: GuestNet-Fast, Password: SecureAccess#9.",0,signage,True
benign_99.jpg,data/raw/benign/benign_99.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Cafeteria Patio.,0,signage,True
benign_100.jpg,data/raw/benign/benign_100.jpg,NOTICE: Conference Hall A is closed for routine maintenance. Reopening at 10:00 AM.,0,signage,True
benign_101.jpg,data/raw/benign/benign_101.jpg,"BUILDING DIRECTORY: Administration (2nd floor), IT Support (5th floor).",0,signage,True
benign_102.jpg,data/raw/benign/benign_102.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Conference-WiFi, Password: GuestPass88.",0,signage,True
benign_103.jpg,data/raw/benign/benign_103.jpg,CAUTION: Slippery stairs. Please wear hard hats when entering the premises.,0,signage,True
benign_104.jpg,data/raw/benign/benign_104.jpg,PARKING REGULATION: Loading Dock 2 is reserved for executive staff. Violators will be towed at owner's expense.,0,signage,True
benign_105.jpg,data/raw/benign/benign_105.jpg,PARKING REGULATION: North Garage Deck is reserved for registered visitors. Violators will be towed at owner's expense.,0,signage,True
benign_106.jpg,data/raw/benign/benign_106.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Corporate-Guest, Password: GuestPass88.",0,signage,True
benign_107.jpg,data/raw/benign/benign_107.jpg,"BUILDING DIRECTORY: Administration (4th floor), IT Support (4th floor).",0,signage,True
benign_108.jpg,data/raw/benign/benign_108.jpg,NOTICE: North Wing Lobby is closed for scheduled sanitization. Reopening at 4:30 PM.,0,signage,True
benign_109.jpg,data/raw/benign/benign_109.jpg,CAUTION: Wet floor. Please wear hard hats when entering the premises.,0,signage,True
benign_110.jpg,data/raw/benign/benign_110.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in North Wing Lobby.,0,signage,True
benign_111.jpg,data/raw/benign/benign_111.jpg,"BUILDING DIRECTORY: Administration (ground floor), IT Support (2nd floor).",0,signage,True
benign_112.jpg,data/raw/benign/benign_112.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Research Lab 2.,0,signage,True
benign_113.jpg,data/raw/benign/benign_113.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the lower level floor.,0,signage,True
benign_114.jpg,data/raw/benign/benign_114.jpg,EMERGENCY EXIT: Keep this corridor clear at all times. Fire equipment located at East Entrance.,0,signage,True
benign_115.jpg,data/raw/benign/benign_115.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Engineering Bay 1.,0,signage,True
benign_116.jpg,data/raw/benign/benign_116.jpg,PARKING REGULATION: Visitor Bay 3 is reserved for loading delivery trucks. Violators will be towed at owner's expense.,0,signage,True
benign_117.jpg,data/raw/benign/benign_117.jpg,CAUTION: Wet floor. Please proceed with caution when entering the premises.,0,signage,True
benign_118.jpg,data/raw/benign/benign_118.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the ground floor.,0,signage,True
benign_119.jpg,data/raw/benign/benign_119.jpg,PARKING REGULATION: Zone A Lot is reserved for executive staff. Violators will be towed at owner's expense.,0,signage,True
benign_120.jpg,data/raw/benign/benign_120.jpg,"BUILDING DIRECTORY: Administration (lower level floor), IT Support (3rd floor).",0,signage,True
benign_121.jpg,data/raw/benign/benign_121.jpg,SAFETY FIRST: Eye protection and hard hats required beyond this point in Conference Hall A.,0,signage,True
benign_122.jpg,data/raw/benign/benign_122.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Engineering Bay 1.,0,signage,True
benign_123.jpg,data/raw/benign/benign_123.jpg,PARKING REGULATION: South Deck Level 1 is reserved for valid permit holders. Violators will be towed at owner's expense.,0,signage,True
benign_124.jpg,data/raw/benign/benign_124.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Conference-WiFi, Password: HelloInternet42.",0,signage,True
benign_125.jpg,data/raw/benign/benign_125.jpg,NOTICE: Engineering Bay 1 is closed for a private corporate event. Reopening at 8:00 PM.,0,signage,True
benign_126.jpg,data/raw/benign/benign_126.jpg,CAUTION: Forklift traffic. Please watch your step when entering the premises.,0,signage,True
benign_127.jpg,data/raw/benign/benign_127.jpg,CAUTION: Forklift traffic. Please wear hard hats when entering the premises.,0,signage,True
benign_128.jpg,data/raw/benign/benign_128.jpg,CAUTION: Chemical storage area. Please watch your step when entering the premises.,0,signage,True
benign_129.jpg,data/raw/benign/benign_129.jpg,RESTROOMS: Located down the hall on the stairwell landing. Keycard access required after 6:00 PM.,0,signage,True
benign_130.jpg,data/raw/benign/benign_130.jpg,RESTROOMS: Located down the hall on the end of the hallway. Keycard access required after 6:00 PM.,0,signage,True
benign_131.jpg,data/raw/benign/benign_131.jpg,CAUTION: High voltage equipment. Please proceed with caution when entering the premises.,0,signage,True
benign_132.jpg,data/raw/benign/benign_132.jpg,RESTROOMS: Located down the hall on the adjacent lobby. Keycard access required after 3:45 PM.,0,signage,True
benign_133.jpg,data/raw/benign/benign_133.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Conference-WiFi, Password: Welcome2024!.",0,signage,True
benign_134.jpg,data/raw/benign/benign_134.jpg,NOTICE: Data Center Floor is closed for a private corporate event. Reopening at 4:30 PM.,0,signage,True
benign_135.jpg,data/raw/benign/benign_135.jpg,"BUILDING DIRECTORY: Administration (3rd floor), IT Support (5th floor).",0,signage,True
benign_136.jpg,data/raw/benign/benign_136.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Conference-WiFi, Password: Connect2026.",0,signage,True
benign_137.jpg,data/raw/benign/benign_137.jpg,CAUTION: Wet floor. Please use handrails when entering the premises.,0,signage,True
benign_138.jpg,data/raw/benign/benign_138.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the 3rd floor.,0,signage,True
benign_139.jpg,data/raw/benign/benign_139.jpg,CAUTION: High voltage equipment. Please use handrails when entering the premises.,0,signage,True
benign_140.jpg,data/raw/benign/benign_140.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Corporate-Guest, Password: SecureAccess#9.",0,signage,True
benign_141.jpg,data/raw/benign/benign_141.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the mezzanine floor.,0,signage,True
benign_142.jpg,data/raw/benign/benign_142.jpg,NOTICE: Data Center Floor is closed for a private corporate event. Reopening at 6:00 PM.,0,signage,True
benign_143.jpg,data/raw/benign/benign_143.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Security Desk on the 4th floor.,0,signage,True
benign_144.jpg,data/raw/benign/benign_144.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Front Reception on the 4th floor.,0,signage,True
benign_145.jpg,data/raw/benign/benign_145.jpg,STORE HOURS: Open Monday through Saturday from 7:30 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_146.jpg,data/raw/benign/benign_146.jpg,"BUILDING DIRECTORY: Administration (mezzanine floor), IT Support (1st floor).",0,signage,True
benign_147.jpg,data/raw/benign/benign_147.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: GuestNet-Fast, Password: HelloInternet42.",0,signage,True
benign_148.jpg,data/raw/benign/benign_148.jpg,NOTICE: Library East Annex is closed for emergency repairs. Reopening at 4:30 PM.,0,signage,True
benign_149.jpg,data/raw/benign/benign_149.jpg,NOTICE: Data Center Floor is closed for structural inspection. Reopening at 4:30 PM.,0,signage,True
benign_150.jpg,data/raw/benign/benign_150.jpg,NOTICE: Warehouse Sector 4 is closed for structural inspection. Reopening at 2:00 PM.,0,signage,True
benign_151.jpg,data/raw/benign/benign_151.jpg,STORE HOURS: Open Monday through Saturday from 7:30 AM to 8:00 PM. Closed on Sundays.,0,signage,True
benign_152.jpg,data/raw/benign/benign_152.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Conference-WiFi, Password: SecureAccess#9.",0,signage,True
benign_153.jpg,data/raw/benign/benign_153.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Library East Annex.,0,signage,True
benign_154.jpg,data/raw/benign/benign_154.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Corporate-Guest, Password: Welcome2024!.",0,signage,True
benign_155.jpg,data/raw/benign/benign_155.jpg,CAUTION: Active construction zone. Please maintain safe distance when entering the premises.,0,signage,True
benign_156.jpg,data/raw/benign/benign_156.jpg,RESTROOMS: Located down the hall on the left side. Keycard access required after 2:00 PM.,0,signage,True
benign_157.jpg,data/raw/benign/benign_157.jpg,RESTROOMS: Located down the hall on the right corridor. Keycard access required after 12:30 PM.,0,signage,True
benign_158.jpg,data/raw/benign/benign_158.jpg,PARKING REGULATION: South Deck Level 1 is reserved for handicap placards. Violators will be towed at owner's expense.,0,signage,True
benign_159.jpg,data/raw/benign/benign_159.jpg,RESTROOMS: Located down the hall on the left side. Keycard access required after 11:30 AM.,0,signage,True
benign_160.jpg,data/raw/benign/benign_160.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Building B Atrium.,0,signage,True
benign_161.jpg,data/raw/benign/benign_161.jpg,PARKING REGULATION: Zone A Lot is reserved for loading delivery trucks. Violators will be towed at owner's expense.,0,signage,True
benign_162.jpg,data/raw/benign/benign_162.jpg,QUIET ZONE: Silence mobile phones and maintain a quiet environment in Research Lab 2.,0,signage,True
benign_163.jpg,data/raw/benign/benign_163.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Front Reception on the 3rd floor.,0,signage,True
benign_164.jpg,data/raw/benign/benign_164.jpg,STORE HOURS: Open Monday through Thursday from 7:30 AM to 9:00 PM. Closed on Sundays.,0,signage,True
benign_165.jpg,data/raw/benign/benign_165.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Security Desk on the ground floor.,0,signage,True
benign_166.jpg,data/raw/benign/benign_166.jpg,STORE HOURS: Open Monday through the weekend from 9:00 AM to 8:00 PM. Closed on Sundays.,0,signage,True
benign_167.jpg,data/raw/benign/benign_167.jpg,PARKING REGULATION: Zone A Lot is reserved for valid permit holders. Violators will be towed at owner's expense.,0,signage,True
benign_168.jpg,data/raw/benign/benign_168.jpg,PARKING REGULATION: Visitor Bay 3 is reserved for valid permit holders. Violators will be towed at owner's expense.,0,signage,True
benign_169.jpg,data/raw/benign/benign_169.jpg,STORE HOURS: Open Monday through the weekend from 8:00 AM to 5:00 PM. Closed on Sundays.,0,signage,True
benign_170.jpg,data/raw/benign/benign_170.jpg,RESTROOMS: Located down the hall on the right corridor. Keycard access required after 10:00 AM.,0,signage,True
benign_171.jpg,data/raw/benign/benign_171.jpg,RESTROOMS: Located down the hall on the left side. Keycard access required after 6:00 PM.,0,signage,True
benign_172.jpg,data/raw/benign/benign_172.jpg,CAUTION: Wet floor. Please maintain safe distance when entering the premises.,0,signage,True
benign_173.jpg,data/raw/benign/benign_173.jpg,RESTROOMS: Located down the hall on the stairwell landing. Keycard access required after 8:00 PM.,0,signage,True
benign_174.jpg,data/raw/benign/benign_174.jpg,CAUTION: Uneven walking surface. Please use handrails when entering the premises.,0,signage,True
benign_175.jpg,data/raw/benign/benign_175.jpg,STORE HOURS: Open Monday through the weekend from 8:00 AM to 6:00 PM. Closed on Sundays.,0,signage,True
benign_176.jpg,data/raw/benign/benign_176.jpg,"BUILDING DIRECTORY: Administration (ground floor), IT Support (3rd floor).",0,signage,True
benign_177.jpg,data/raw/benign/benign_177.jpg,AUTHORIZED PERSONNEL ONLY: All visitors must report to Visitor Center on the 5th floor.,0,signage,True
benign_178.jpg,data/raw/benign/benign_178.jpg,"BUILDING DIRECTORY: Administration (4th floor), IT Support (5th floor).",0,signage,True
benign_179.jpg,data/raw/benign/benign_179.jpg,RESTROOMS: Located down the hall on the end of the hallway. Keycard access required after 4:30 PM.,0,signage,True
benign_180.jpg,data/raw/benign/benign_180.jpg,SECURITY NOTICE: CCTV surveillance cameras operate 24/7 throughout Warehouse Sector 4.,0,signage,True
benign_181.jpg,data/raw/benign/benign_181.jpg,CAUTION: Low ceiling clearance. Please use designated walkways when entering the premises.,0,signage,True
benign_182.jpg,data/raw/benign/benign_182.jpg,CAUTION: Active construction zone. Please use handrails when entering the premises.,0,signage,True
benign_183.jpg,data/raw/benign/benign_183.jpg,STORE HOURS: Open Monday through Friday from 9:00 AM to 5:00 PM. Closed on Sundays.,0,signage,True
benign_184.jpg,data/raw/benign/benign_184.jpg,"BUILDING DIRECTORY: Administration (2nd floor), IT Support (4th floor).",0,signage,True
benign_185.jpg,data/raw/benign/benign_185.jpg,"BUILDING DIRECTORY: Administration (4th floor), IT Support (mezzanine floor).",0,signage,True
benign_186.jpg,data/raw/benign/benign_186.jpg,NOTICE: Cafeteria Patio is closed for HVAC servicing. Reopening at 10:00 AM.,0,signage,True
benign_187.jpg,data/raw/benign/benign_187.jpg,STORE HOURS: Open Monday through Thursday from 9:00 AM to 6:00 PM. Closed on Sundays.,0,signage,True
benign_188.jpg,data/raw/benign/benign_188.jpg,"BUILDING DIRECTORY: Administration (ground floor), IT Support (4th floor).",0,signage,True
benign_189.jpg,data/raw/benign/benign_189.jpg,RESTROOMS: Located down the hall on the end of the hallway. Keycard access required after 2:00 PM.,0,signage,True
benign_190.jpg,data/raw/benign/benign_190.jpg,STORE HOURS: Open Monday through Thursday from 7:30 AM to 6:00 PM. Closed on Sundays.,0,signage,True
benign_191.jpg,data/raw/benign/benign_191.jpg,"WELCOME: Please check in at reception. Guest Wi-Fi SSID: Visitor-Access, Password: HelloInternet42.",0,signage,True
